name,type,start_time,duration,"mosi","miso"
"SPI","disable",3.2495766,9.99999997e-08,,
"SPI","enable",3.2498019,9.99999997e-08,,
"SPI","disable",3.2500334,1e-07,,
"SPI","enable",3.2502709,1e-07,,
"SPI","disable",3.2505077,9.99999997e-08,,
"SPI","enable",3.2507449,1e-07,,
"SPI","disable",3.2509705,9.99999997e-08,,
"SPI","enable",3.2511968,9.99999997e-08,,
"SPI","disable",3.2514341,9.99999997e-08,,
"SPI","enable",3.2516701,9.99999997e-08,,
"SPI","disable",3.251907,9.99999997e-08,,
"SPI","enable",3.2521323,1e-07,,
"SPI","disable",3.2523698,1e-07,,
"SPI","enable",3.2526069,1e-07,,
"SPI","disable",3.2528328,9.99999997e-08,,
"SPI","enable",3.2530591,9.99999997e-08,,
"SPI","disable",3.2532852,9.99999997e-08,,
"SPI","enable",3.2535166,9.99999997e-08,,
"SPI","disable",3.2537534,1e-07,,
"SPI","enable",3.2539839,9.99999997e-08,,
"SPI","disable",3.2542147,1e-07,,
"SPI","enable",3.2544519,1e-07,,
"SPI","disable",3.2546834,1e-07,,
"SPI","enable",3.254909,9.99999997e-08,,
"SPI","disable",3.2551338,1e-07,,
"SPI","enable",3.2553696,1e-07,,
"SPI","disable",3.255606,9.99999997e-08,,
"SPI","enable",3.2558422,9.99999997e-08,,
"SPI","disable",3.2560797,1e-07,,
"SPI","enable",3.2563049,9.99999997e-08,,
"SPI","disable",3.2565293,9.99999997e-08,,
"SPI","enable",3.2567659,9.99999997e-08,,
"SPI","disable",3.2569913,9.99999997e-08,,
"SPI","enable",3.2572289,1e-07,,
"SPI","disable",3.2574659,9.99999997e-08,,
"SPI","enable",3.2577037,9.99999997e-08,,
"SPI","disable",3.2579403,9.99999997e-08,,
"SPI","enable",3.2581715,9.99999997e-08,,
"SPI","disable",3.2584026,9.99999997e-08,,
"SPI","enable",3.2586393,1e-07,,
"SPI","disable",3.2588693,9.99999997e-08,,
"SPI","enable",3.2590998,9.99999997e-08,,
"SPI","disable",3.2593354,1e-07,,
"SPI","enable",3.259571,9.99999997e-08,,
"SPI","disable",3.2598065,1e-07,,
"SPI","enable",3.2600423,1.00000001e-07,,
"SPI","disable",3.2602791,9.99999997e-08,,
"SPI","enable",3.2605151,9.99999997e-08,,
"SPI","disable",3.2607401,9.99999997e-08,,
"SPI","enable",3.2609763,1e-07,,
"SPI","disable",3.2612006,9.99999997e-08,,
"SPI","enable",3.2614379,1e-07,,
"SPI","disable",3.2616738,9.99999997e-08,,
"SPI","enable",3.2618984,1e-07,,
"SPI","disable",3.2621345,9.99999997e-08,,
"SPI","enable",3.2623594,1e-07,,
"SPI","disable",3.2625965,1e-07,,
"SPI","enable",3.2628317,9.99999997e-08,,
"SPI","disable",3.2630614,1.00000001e-07,,
"SPI","enable",3.2632913,9.99999997e-08,,
"SPI","disable",3.2635216,1.00000001e-07,,
"SPI","enable",3.2637526,9.99999997e-08,,
"SPI","disable",3.2639833,1e-07,,
"SPI","enable",3.2642142,1e-07,,
"SPI","disable",3.2644499,1.00000001e-07,,
"SPI","enable",3.2646816,1e-07,,
"SPI","disable",3.2649066,9.99999997e-08,,
"SPI","enable",3.2651428,9.99999997e-08,,
"SPI","disable",3.2653792,1e-07,,
"SPI","enable",3.2656043,1e-07,,
