name,type,start_time,duration,"mosi","miso"
"SPI","result",1.45940975,4e-06,0b00000011,0b00000000
"SPI","disable",1.45943225,2.5e-07,,
"SPI","enable",1.45947075,2.5e-07,,
"SPI","result",1.45958225,3.75e-06,0b00000010,0b00000000
"SPI","result",1.45958625,3.75e-06,0b00000110,0b00000000
"SPI","result",1.45959625,3.75e-06,0b00000011,0b00000000
"SPI","result",1.45960025,3.75e-06,0b00001011,0b00000000
"SPI","disable",1.45962075,2.5e-07,,
"SPI","enable",1.45965825,2.5e-07,,
"SPI","result",1.45974825,3.75e-06,0b00000000,0b00000000
"SPI","result",1.45975225,3.75e-06,0b00001111,0b00000000
"SPI","result",1.45975775,3.75e-06,0b00000000,0b00000000
"SPI","result",1.45976175,4e-06,0b00000000,0b00000000
"SPI","disable",1.4597815,2.5e-07,,
"SPI","enable",1.4598145,2.5e-07,,
"SPI","result",1.4598845,3.75e-06,0b00000000,0b00000000
"SPI","result",1.4598885,3.75e-06,0b00000010,0b00000000
"SPI","result",1.459894,3.75e-06,0b00000000,0b00000000
"SPI","result",1.459898,3.75e-06,0b00000010,0b00000000
"SPI","disable",1.45991525,2.5e-07,,
"SPI","enable",1.4600455,2.5e-07,,
"SPI","result",1.460184,3.75e-06,0b00000100,0b00000000
"SPI","result",1.460188,3.75e-06,0b00000010,0b00000000
"SPI","result",1.4601935,3.75e-06,0b00000000,0b00000000
"SPI","result",1.4601975,3.75e-06,0b00000000,0b00000000
"SPI","disable",1.46022275,2.5e-07,,
"SPI","enable",1.460385,2.5e-07,,
"SPI","result",1.4605095,4e-06,0b00000110,0b00000000
"SPI","result",1.46051375,3.75e-06,0b00000101,0b00000000
"SPI","result",1.46051925,3.75e-06,0b00000000,0b00000001
"SPI","result",1.46052325,3.75e-06,0b00000000,0b00000100
"SPI","disable",1.46057475,2.5e-07,,
"SPI","enable",1.460826,2.5e-07,,
"SPI","result",1.4609295,3.75e-06,0b00000000,0b00000000
"SPI","result",1.4609335,3.75e-06,0b00001111,0b00000000
"SPI","result",1.460939,3.75e-06,0b00001010,0b00000000
"SPI","result",1.460943,3.75e-06,0b00000000,0b00000000
"SPI","disable",1.46096175,2.5e-07,,
"SPI","enable",1.46100075,2.5e-07,,
"SPI","result",1.461081,4e-06,0b00000000,0b00000000
"SPI","result",1.46108525,3.75e-06,0b00000010,0b00000000
"SPI","result",1.46109075,3.75e-06,0b00000000,0b00000000
"SPI","result",1.46109475,3.75e-06,0b00000010,0b00000000
"SPI","disable",1.4611105,2.5e-07,,
"SPI","enable",1.4612225,2.5e-07,,
"SPI","result",1.46135625,3.75e-06,0b00000100,0b00000000
"SPI","result",1.46136025,3.75e-06,0b00000010,0b00000000
"SPI","result",1.46136575,3.75e-06,0b00000000,0b00000000
"SPI","result",1.46136975,3.75e-06,0b00000000,0b00000000
"SPI","disable",1.4613945,2.5e-07,,
"SPI","enable",1.46158625,2.5e-07,,
"SPI","result",1.461715,3.75e-06,0b00000110,0b00000000
"SPI","result",1.461719,3.75e-06,0b00000101,0b00000000
"SPI","result",1.461733,3.75e-06,0b00000000,0b00000001
"SPI","result",1.461737,4e-06,0b00000000,0b00000010
"SPI","disable",1.46176075,2.5e-07,,
"SPI","enable",1.461991,2.5e-07,,
"SPI","result",1.46208575,3.75e-06,0b00001010,0b00000000
"SPI","result",1.46208975,4e-06,0b00000000,0b00000000
"SPI","disable",1.4621125,2.5e-07,,
"SPI","enable",1.46215275,2.5e-07,,
"SPI","result",1.46221875,4e-06,0b00000010,0b00000000
"SPI","result",1.462223,3.75e-06,0b00001000,0b00000000
"SPI","result",1.4622285,3.75e-06,0b00000001,0b00000000
